row_id,county_code,year,state,population,renter_occupied_households,pct_renter_occupied,median_gross_rent,median_household_income,median_property_value,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k,evictions
1587,82f2d5d,b,f93b51e,8638.0,1055.0,26.633000000000003,588.0,39300.0,74616.0,26.266,0.9585248358190944,0.008457956614001389,0.01973187975822916,0.00030171069966711256,0.00030171069966711256,0.0005028511661118543,0.01217905524322911,0.0,13.383,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Farm-dependent,0.45899999999999996,0.065,0.23800000000000002,0.08199999999999999,0.313,0.307,0.121,0.07,0.198,0.371,9.096409652706047,nan,28.86,326,2950.0,1770.0,0.498,0.24100000000000002,0.214,0.16566265060240964,0.4859437751004016,0.2259036144578313,0.12248995983935745,13.723907277,14.53119594,8
1588,0849719,a,930f257,11162.0,1114.0,27.101,651.0,51345.0,71576.0,19.651,0.4300250407408879,0.045937835367065465,0.5071048133868595,0.006081322787074207,0.003567311896339281,0.0,0.006101196390953535,0.0011824794308199847,12.192,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Mining-dependent,0.506,0.043,0.282,0.141,0.303,nan,0.098,0.109,nan,0.275,11.295317728419965,nan,26.97,315,11239.0,3619.0,0.505,0.27899999999999997,0.14300000000000002,0.2452642073778664,0.3519441674975074,0.2891326021934197,0.11365902293120635,16.158837939,10.056298079,20
1589,1febed1,a,2af7250,265869.0,36970.0,33.8,796.0,49895.0,120151.0,31.471,0.6259125718883162,0.29770454026242343,0.03662206859560774,0.0014998460422936716,0.013051640394529041,0.00019865510493955921,0.02361015922206661,0.0014005184898238925,14.745999999999999,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.47700000000000004,0.065,0.162,0.028999999999999998,0.314,0.218,0.11599999999999999,0.09,0.196,0.278,12.1584798688766,16.2,9.41,268,1510.0,1660.0,0.521,0.242,0.136,0.09699999999999999,0.282,0.36200000000000004,0.259,12.766535892,9.7608681698,603
1590,daffa51,a,c8ee9c4,22803.0,2007.0,18.869,545.0,35391.0,97067.0,28.366,0.9534858126225638,0.007734021691279466,0.02636370912874695,0.0006003121623244088,0.0022811862168327533,0.0,0.009534958178252692,0.0,16.283,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.4,0.067,0.214,0.062,0.312,0.264,0.113,0.099,nan,0.391,13.245254302558365,nan,32.38,311,7560.0,7560.0,0.495,0.21,0.179,0.21435692921236288,0.4546360917248255,0.21934197407776668,0.11166500498504484,9.810577028400001,11.518668565,40
1591,631d4df,b,930f257,8304.0,968.0,21.33,658.0,40561.0,67938.0,29.750999999999998,0.6537342775181046,0.016389496278761857,0.3110293085117053,0.00040121165921081663,0.0,0.0,0.01844570603221729,0.0,12.36,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.507,0.042,0.33299999999999996,0.146,0.295,nan,0.114,0.08900000000000001,nan,0.29100000000000004,9.45009888906347,nan,nan,325,4209.0,2069.0,0.504,0.237,0.212,0.2244488977955912,0.31162324649298595,0.3076152304609218,0.156312625250501,8.390077821,13.740272374000002,2
1592,b4c2531,a,92a2585,13925.0,1801.0,31.133000000000003,617.0,51802.0,118225.0,25.875999999999998,0.9193930295122272,0.00933025683395972,0.0454018761272381,0.003113444235090229,0.0022267675597247272,0.0018237327072858625,0.01871089302447429,0.0,8.964,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.529,0.028999999999999998,0.139,0.061,0.322,0.18,0.086,0.06,0.174,0.25,10.521780323910654,nan,11.38,233,1539.0,1239.0,0.51,0.22399999999999998,0.183,0.05982053838484545,0.3240279162512462,0.3549351944167497,0.2612163509471585,12.47431229,9.7342899376,24
1593,bf1749d,a,9759812,18299.0,1944.0,23.199,532.0,33981.0,111253.0,31.714000000000002,0.8989901017929206,0.06448892725922058,0.027054430100186714,0.0016061999317365026,0.0008131387154416044,0.0,0.007047202200493904,0.0,16.902,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Manufacturing-dependent,0.42100000000000004,0.054000000000000006,0.22699999999999998,0.079,0.297,0.198,0.12300000000000001,0.08900000000000001,0.11900000000000001,0.249,12.902818133753312,nan,23.83,308,6120.0,4609.0,0.51,0.182,0.23800000000000002,0.215,0.35700000000000004,0.301,0.127,7.3340869613,12.84843806,13
1594,c1679af,b,f02e4c4,4456.0,358.0,19.191,503.0,52325.0,72898.0,21.595,0.9645110331740371,0.005702874288382629,0.019095687077127898,0.0015797160485241082,0.00197712889092011,0.0,0.006438088046815233,0.0006954724741930036,6.582999999999999,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.534,0.049,0.109,0.079,0.317,nan,0.1,nan,nan,0.267,11.387114448181805,nan,30.43,274,1529.0,nan,0.499,0.21600000000000003,0.228,0.09709709709709713,0.35135135135135137,0.3443443443443444,0.20720720720720726,13.881114967,17.911116086,1
1595,a5a9091,b,dc52510,16344.0,1865.0,26.651,688.0,35211.0,161852.0,37.369,0.8702713999940286,0.01796395266672638,0.08055414564237302,0.0031648404144149524,0.0076334358423153096,0.0,0.008489336080175956,0.011922889359965765,14.158,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Recreation,0.401,0.08199999999999999,0.336,0.159,0.295,nan,0.135,0.08900000000000001,nan,0.243,13.270849596272054,nan,19.47,249,2780.0,2319.0,0.504,0.20600000000000002,0.233,0.13786213786213788,0.3426573426573427,0.2607392607392608,0.25874125874125875,9.3146628832,12.707420887,40
1596,a4e2211,a,d725a95,44507.0,7022.0,37.289,643.0,33316.0,98461.0,33.613,0.4120870362252421,0.4937333120790658,0.06991989797951619,0.0026003267843621725,0.004543099669230462,0.00019925875742238868,0.01592077471804886,0.0009962937871119434,18.706,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.41100000000000003,0.085,0.248,0.077,0.35200000000000004,0.275,0.142,0.121,0.077,0.317,12.118005020029967,17.9,17.71,317,2350.0,2250.0,0.532,0.24,0.159,0.2310756972111554,0.3774900398406375,0.2778884462151395,0.11354581673306775,12.600164545999998,11.202650768,672
1597,4c9af09,a,7c920dc,57065.0,6403.0,20.77,624.0,40630.0,135788.0,34.088,0.9583183038755962,0.003967776842611519,0.011372289687788063,0.004819446114384193,0.006182116949220472,0.0,0.014939280990741852,0.0004007855396577292,11.385,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Recreation,0.466,0.055,0.162,0.051,0.307,0.231,0.102,0.061,0.171,0.233,10.502165708309654,2.1,18.29,208,2859.0,1589.0,0.502,0.19699999999999998,0.188,0.0893574297188755,0.4538152610441768,0.2761044176706828,0.18072289156626506,8.580390923300001,11.289068302,153
1598,f08797d,a,d725a95,10821.0,1294.0,23.601999999999997,623.0,36968.0,146234.0,31.378,0.8722396530706049,0.021673094985910992,0.093736885229521,0.000999220607925818,0.001988449009772378,0.0,0.0075740922080777,0.0017886048881872142,12.468,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Recreation,0.409,0.063,0.32,0.12,0.237,0.273,0.11199999999999999,0.07,0.16399999999999998,0.316,13.055436599330866,nan,18.09,247,5459.0,909.0,0.502,0.18600000000000003,0.235,0.19341974077766697,0.3389830508474576,0.29312063808574274,0.17447657028913258,9.1349480969,13.102652826,23
1599,b2cdecb,a,26926ff,53443.0,5161.0,24.073,662.0,52278.0,110238.0,25.12,0.8212923163648445,0.02101851199404073,0.05345225032967255,0.04651654402512559,0.0030299674857309678,0.0009965673790277934,0.05160004429188353,0.002093798129674556,9.342,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.478,0.045,0.247,0.096,0.371,0.271,0.10800000000000001,0.08900000000000001,0.111,0.316,10.122072880599092,2.1,24.74,360,3569.0,2410.0,0.503,0.245,0.146,0.13073852295409186,0.3772455089820359,0.3153692614770459,0.17664670658682632,11.475591307,9.1878528468,149
1600,315e5e3,b,3c7c507,5871.0,578.0,18.675,484.0,42542.0,105211.0,28.909000000000002,0.9660427940227374,0.004329047311721193,0.008975822866504495,0.005729037382713597,0.0006950305316983567,0.0,0.014228267884624932,0.0,7.307,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Manufacturing-dependent,0.451,0.095,0.141,0.057,0.29600000000000004,0.193,0.11800000000000001,nan,0.3,0.22699999999999998,10.879622362491407,nan,nan,252,3010.0,1960.0,0.495,0.16,0.27399999999999997,0.07178464606181455,0.35892323030907275,0.35892323030907275,0.21036889332003986,6.7802356132,16.442071362,7
1601,e041199,a,533155c,161449.0,24921.0,41.251999999999995,777.0,40112.0,89993.0,31.153000000000002,0.4239461516183476,0.23970119740744805,0.2727372594449382,0.004763664326445826,0.034254441592681734,0.0014081271908361875,0.02278968971268213,0.00039946870662019513,19.27,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.469,0.061,0.273,0.085,0.384,0.251,0.132,0.08,0.149,0.32299999999999995,8.650144004567615,17.9,14.44,301,2669.0,1819.0,0.502,0.284,0.111,0.2122122122122122,0.3303303303303303,0.2972972972972973,0.16016016016016016,17.067241114,8.6105554701,1424
1602,b20dabb,b,f723d72,10447.0,1301.0,31.604,609.0,42418.0,79336.0,25.595,0.9459407774221472,0.0,0.03341586649757433,0.0018117036052901745,0.0003019506008816957,0.0,0.01852970187410673,0.0,15.154000000000002,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.495,0.042,0.131,0.042,0.324,0.243,0.1,0.07,0.115,0.273,9.124615440101676,nan,20.8,291,1789.0,1520.0,0.508,0.23,0.20600000000000002,0.11653386454183268,0.3774900398406375,0.3575697211155378,0.148406374501992,11.014798142,14.654470571,9
1603,6093389,b,2af7250,79666.0,10197.0,30.811999999999998,638.0,42977.0,75069.0,28.383000000000003,0.794875111951438,0.13696885262215147,0.045915016419544236,0.00246790725445318,0.008140113444123794,0.0003980495571698677,0.01053836202607225,0.0006965867250472684,14.306,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.45,0.084,0.165,0.035,0.294,0.253,0.106,0.1,0.16899999999999998,0.273,13.583612391344127,6.42,14.28,331,3799.0,1979.0,0.5,0.243,0.16699999999999998,0.13286713286713284,0.4035964035964036,0.32667332667332666,0.13686313686313684,12.784818029,12.098133467,376
1604,17b0751,b,9759812,73489.0,5883.0,20.467,832.0,54557.0,197515.0,28.399,0.9182543640897756,0.03923192019950125,0.02349127182044888,0.002394014962593516,0.0058254364089775565,0.0011072319201995012,0.008598503740648378,0.0010972568578553616,7.1770000000000005,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.496,0.047,0.177,0.063,0.273,0.17600000000000002,0.099,0.071,0.11699999999999999,0.253,12.885424073865796,3.3600000000000003,17.43,244,3999.0,2289.0,0.499,0.203,0.179,0.14114114114114112,0.4004004004004004,0.24024024024024024,0.2182182182182182,9.3452272589,10.073426786,251
1605,bdb8679,b,26926ff,14025.0,1376.0,26.724,582.0,36661.0,85082.0,29.79,0.7223247140478065,0.03883165966952203,0.03387548739018139,0.12259795171471595,0.0050758384108337724,0.0008974959861985061,0.07639685278074172,0.0,17.565,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.34600000000000003,0.063,0.307,0.145,0.349,0.226,0.128,0.08900000000000001,nan,0.275,10.323018593352591,nan,40.5,373,4910.0,14199.0,0.479,0.23399999999999999,0.17,0.18245264207377865,0.4107676969092721,0.26719840478564305,0.13958125623130607,11.857850402999999,10.484075052,18
1606,72974c5,a,720fc77,75464.0,15679.0,38.618,1385.0,57290.0,390077.0,35.505,0.6906028191542537,0.061171648505448366,0.21983404978506446,0.004438668399480156,0.01007697690692792,0.0,0.01337598720383885,0.000499850044986504,8.113,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Recreation,0.58,0.035,0.297,0.15,0.196,0.223,0.075,0.07,0.27899999999999997,0.17600000000000002,10.896841929287092,4.3,19.05,210,1950.0,1459.0,0.47600000000000003,0.15,0.19899999999999998,0.09,0.281,0.317,0.312,9.4321438209,9.8690551151,76
1607,cdd449b,a,f1f4f42,62145.0,8193.0,28.256999999999998,595.0,36195.0,85686.0,31.028000000000002,0.9046576711644178,0.05866066966516741,0.009435282358820591,0.002608695652173913,0.0064867566216891565,0.0,0.017141429285357324,0.0010094952523738133,16.323,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.359,0.073,0.23399999999999999,0.046,0.35,0.284,0.156,0.139,0.061,0.34299999999999997,12.956752950190468,11.5,19.12,316,2580.0,1680.0,0.522,0.207,0.188,0.17469879518072287,0.37751004016064255,0.2580321285140562,0.1897590361445783,11.427267318,14.557132261,323
1608,e741f5b,b,37520b7,24326.0,2102.0,20.98,700.0,48916.0,122004.0,31.581,0.9494146233708858,0.0035142679277868146,0.015282045103118662,0.007821756330702655,0.0063859268630640405,0.0,0.017581380404442036,0.0,8.573,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Recreation,0.46399999999999997,0.08199999999999999,0.17600000000000002,0.044000000000000004,0.319,0.243,0.114,0.07,0.212,0.23,11.219896814710726,nan,14.15,228,1520.0,1500.0,0.502,0.222,0.184,0.08024072216649951,0.3630892678034103,0.3500501504513541,0.2066198595787362,9.7018947718,9.992122393099999,36
1609,d58d7e1,b,720fc77,881785.0,147569.0,40.909,943.0,47689.0,141556.0,32.791,0.5549032701757184,0.2869501948550298,0.08354347111062382,0.002073137913506294,0.04335649001804028,0.0009967009199549491,0.026273036250012455,0.0019036987571139528,13.378,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.515,0.067,0.233,0.08900000000000001,0.28300000000000003,0.203,0.107,0.09,0.157,0.257,12.100081522763373,12.97,14.98,283,1549.0,1220.0,0.512,0.231,0.11900000000000001,0.1135678391959799,0.28542713567839195,0.3256281407035176,0.27537688442211056,14.186288157,8.590417561699999,8063
1610,5c89b99,b,f02e4c4,36705.0,3324.0,23.599,731.0,57857.0,149428.0,31.232,0.8800282076240044,0.024403567668500825,0.07030055024731334,0.0010031584593075227,0.008601338868914007,0.0,0.015563854512226616,9.932261973341809e-05,8.855,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.584,0.038,0.102,0.062,0.265,0.14,0.067,0.05,0.163,0.209,12.386344785233964,nan,11.66,195,1269.0,1040.0,0.503,0.261,0.15,0.08083832335329341,0.3522954091816367,0.312375249500998,0.25449101796407186,13.603576424000002,8.3102493075,92
1611,d03af95,a,be99678,15350.0,2019.0,32.461999999999996,750.0,39929.0,128038.0,28.889,0.6867226957858383,0.0006887189826921925,0.2848501786676781,0.012376978819395923,0.006008823588126086,0.0,0.00736629868444693,0.0019863054718224104,12.712,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.529,0.035,0.32299999999999995,0.124,0.319,0.198,0.096,0.06,0.11900000000000001,0.23399999999999999,9.643333656763211,nan,26.25,263,3769.0,2180.0,0.483,0.29,0.162,0.24,0.331,0.28600000000000003,0.14300000000000002,13.023501800999998,7.8008792516,0
1612,31d62cf,a,b5e230e,10293.0,954.0,25.381999999999998,473.0,34903.0,70927.0,24.914,0.654975611706381,0.3243143291220215,0.010864784903246444,0.001109467455621302,0.00039980809211578454,0.0,0.008335998720614106,0.0,16.695,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.359,0.095,0.314,0.083,0.37799999999999995,0.28600000000000003,0.114,0.121,0.09699999999999999,0.327,10.518219365737234,nan,37.37,417,2550.0,10290.0,0.47100000000000003,0.223,0.155,0.25125628140703515,0.4201005025125628,0.20402010050251254,0.12462311557788945,11.360268695,12.051763310999998,0
1613,06fb60f,a,bd5a09a,65600.0,9051.0,29.57,861.0,56798.0,189081.0,31.772,0.9460283413272956,0.011856883248428514,0.02093325786238468,0.0023038500114199467,0.009086305001936426,0.0002979116394077516,0.008401108231298596,0.0010923426778284226,9.031,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Recreation,0.504,0.055,0.128,0.039,0.26899999999999996,0.245,0.1,0.071,0.225,0.19399999999999998,10.992614646412449,nan,8.91,220,1100.0,919.0,0.512,0.192,0.19399999999999998,0.09081836327345308,0.3343313373253493,0.2924151696606786,0.2824351297405189,8.9781033177,10.430670808,64
1614,f922f85,a,dc52510,16239.0,2000.0,28.087,635.0,42407.0,169615.0,34.23,0.5577807059012865,0.3641557448777397,0.0627043120530281,0.0004023375813476297,0.007091199871251974,0.0,0.007865699715346161,0.0,17.572,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Recreation,0.409,0.066,0.271,0.114,0.301,0.125,0.153,0.1,nan,0.304,13.017683343877382,nan,26.95,295,1630.0,1460.0,0.514,0.195,0.254,0.18036072144288576,0.3547094188376753,0.21643286573146286,0.24849699398797595,9.934073873400001,10.957584515,1
1615,b1ad94d,b,f1f4f42,36067.0,4074.0,24.285,562.0,36762.0,81617.0,29.04,0.95838676069883,0.021477800929636158,0.008765427151787145,0.002384196185286103,0.0036163648020516095,0.0,0.0053694502324090395,0.0,16.686,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Mining-dependent,0.335,0.105,0.235,0.05,0.409,0.365,0.156,0.12,0.09699999999999999,0.441,13.009795559989392,7.6,34.0,369,9150.0,1400.0,0.504,0.205,0.161,0.23529411764705885,0.4167497507477568,0.2671984047856431,0.08075772681954138,11.588428407,14.815230505999999,72
1616,2e46ebd,b,408e6ed,23521.0,2053.0,19.483,985.0,62371.0,238280.0,33.959,0.8953125624925009,0.010868695756509221,0.06091269047714274,0.0030296364436267647,0.0090289165300164,0.0,0.019057713074431062,0.0017897852257729074,4.798,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Recreation,0.49700000000000005,0.059000000000000004,0.157,0.102,0.17800000000000002,0.226,0.068,0.149,0.114,0.185,12.665453269591902,nan,13.59,192,2350.0,1370.0,0.48700000000000004,0.195,0.153,0.06965174129353235,0.2487562189054727,0.3621890547263682,0.3194029850746269,8.2373383101,7.4221850398,11
1617,ec86b87,a,f93b51e,9126.0,1002.0,25.189,522.0,42414.0,75893.0,27.769000000000002,0.9481654690698889,0.012223515715948777,0.01329733852514953,0.00020071454377584198,0.0009032154469912887,0.0,0.025209746698245758,0.0,10.657,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Farm-dependent,0.547,0.06,0.204,0.099,0.313,0.20800000000000002,0.11699999999999999,0.08,nan,0.281,9.361828813617564,nan,25.85,348,2279.0,3019.0,0.51,0.226,0.203,0.11411411411411412,0.4954954954954955,0.22422422422422425,0.16616616616616614,9.5875139353,11.594202899,4
1618,2bd6ce7,b,dc52510,8006.0,637.0,37.122,474.0,27619.0,49826.0,27.965,0.5651092288013536,0.4104766988628925,0.021986765639006117,0.0011179711341867515,0.0,0.0,0.0013093355625610605,0.0,27.224,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.23600000000000002,0.12300000000000001,0.281,0.114,0.317,nan,0.10400000000000001,0.109,nan,0.304,12.95618776405359,nan,29.82,297,nan,nan,0.35100000000000003,0.172,0.11900000000000001,0.2293120638085743,0.5503489531405783,0.164506480558325,0.055832502492522425,7.6850393701,8.4409448819,4
1619,1855c95,b,37520b7,2211.0,111.0,11.386,562.0,37812.0,101108.0,36.667,0.978064915857217,0.005895990726306111,0.00915377543270576,0.00498660910580805,0.0013990486469200945,0.0,0.0004996602310428908,0.0,11.261,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Recreation,0.446,0.11199999999999999,0.185,0.073,0.322,nan,0.125,nan,nan,0.245,9.812687119844806,nan,nan,222,nan,nan,0.485,0.175,0.285,0.07622868605817452,0.32898696088264795,0.3681043129388165,0.2266800401203611,11.83701343,13.65809242,0
1620,df3738d,b,dc52510,35714.0,5093.0,35.561,635.0,34908.0,78851.0,31.18,0.6460650107023745,0.2930957240280751,0.03652745283488477,0.005037582756732541,0.01068246303947434,0.0003982278859077107,0.007098412066304943,0.0010951266862462043,23.217,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.413,0.08,0.278,0.09699999999999999,0.344,0.218,0.149,0.111,nan,0.332,12.658432287378748,5.4,19.4,353,2120.0,1300.0,0.499,0.237,0.154,0.18706467661691545,0.4099502487562189,0.27363184079601993,0.1293532338308458,12.840281477000001,12.251534946,116
1621,ff33567,a,f723d72,14962.0,1183.0,19.838,700.0,63978.0,151837.0,26.311999999999998,0.9494475495910172,0.007173386735212363,0.026431937511831108,0.00408484522421815,0.0007970429705791513,0.0,0.012065237967141904,0.0,5.617000000000001,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.502,0.042,0.105,0.039,0.293,0.27899999999999997,0.09,0.08,0.209,0.275,9.009837419170962,nan,19.88,272,2480.0,1640.0,0.49700000000000005,0.24600000000000002,0.151,0.069,0.359,0.332,0.24,10.70351929,7.5195610201999985,5
1622,859edc9,a,56f170e,229584.0,25325.0,25.954,813.0,58028.0,147834.0,28.989,0.8980471621272623,0.03579871664978048,0.03825218030474602,0.001102568687049288,0.01250571150445994,0.0,0.013508949679162448,0.0007847110475395832,5.939,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.539,0.045,0.14,0.057999999999999996,0.247,0.20600000000000002,0.113,0.079,0.23,0.22899999999999998,13.88459970658762,0.7,6.72,258,1560.0,2139.0,0.509,0.213,0.174,0.08183632734530936,0.34031936127744505,0.3133732534930139,0.2644710578842315,9.5983184409,10.67981911,608
1623,5702225,a,ea48b30,87053.0,16663.0,42.31399999999999,861.0,49802.0,268967.0,37.080999999999996,0.8236440661111001,0.008442888681159132,0.0684580043358062,0.005847371666103145,0.061049344656814976,0.0031822430835935483,0.028381630501799964,0.000994450963622984,8.828,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.513,0.042,0.18600000000000003,0.059000000000000004,0.20800000000000002,0.109,0.062,0.05,0.14,0.154,8.613864682327089,nan,7.92,187,1600.0,779.0,0.501,0.17,0.138,0.05125628140703517,0.14974874371859295,0.271356783919598,0.5276381909547739,8.1763910983,6.648306848400002,77
1624,b0f36cf,a,d725a95,23886.0,3422.0,31.534000000000002,596.0,35079.0,85678.0,28.643,0.5177914356470388,0.4367699696207101,0.03540240026469085,0.003609420587733985,0.0016142130961810325,0.0003007850489778321,0.004511775734667482,0.0,16.551,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.41700000000000004,0.077,0.237,0.073,0.359,0.11699999999999999,0.155,0.129,nan,0.32799999999999996,11.863887687484073,7.0,17.6,363,4730.0,2169.0,0.53,0.20800000000000002,0.201,0.17334669338677353,0.37775551102204397,0.312625250501002,0.13627254509018036,10.087841159,14.148624677,133
1625,3872a31,a,d725a95,50884.0,5925.0,33.936,831.0,41541.0,140669.0,31.991999999999997,0.4148411308481361,0.3234926194645985,0.1231023267450588,0.07747810858143607,0.013079809857393043,0.0010107580685514137,0.04489367025268952,0.002101576182136602,16.58,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.377,0.079,0.28800000000000003,0.09300000000000001,0.34700000000000003,0.201,0.121,0.09,0.11,0.299,12.073217673316664,7.5,27.19,290,10260.0,16840.0,0.511,0.29,0.079,0.14985014985014986,0.2727272727272727,0.3846153846153846,0.1928071928071928,18.682822714,5.9723777529,305
1626,085623d,a,429dafa,20436.0,2691.0,30.003,574.0,32229.0,79400.0,31.09,0.5321791645697029,0.4395269250125817,0.01191746351283342,0.0005938600905888272,0.004016104680422748,0.0,0.010669350780070459,0.0010971313537996982,20.347,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.456,0.076,0.215,0.037000000000000005,0.38,0.308,0.162,0.109,0.109,0.37,12.885791047859868,7.199999999999998,21.32,381,4049.0,2900.0,0.529,0.233,0.17600000000000002,0.22088353413654616,0.3765060240963856,0.25702811244979923,0.14558232931726905,12.274493305999998,13.264371797999999,42
1627,e66e501,a,2af7250,524663.0,44155.0,26.377,1011.0,70696.0,213613.0,31.511,0.5827241923645394,0.05297766874126507,0.31064681219019274,0.0013070975396402465,0.036950641985983884,0.00010054596458771128,0.013674251183928732,0.001618790029862151,8.317,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.506,0.057,0.209,0.042,0.271,0.146,0.083,0.07,0.20199999999999999,0.203,12.759091533545414,2.1,6.86,206,1729.0,2289.0,0.505,0.275,0.11199999999999999,0.17421953675730106,0.23464249748237664,0.2759315206445116,0.31520644511581064,12.940933678,6.2650401671,736
